config_id,analysis_tier,dataset,seed,validation_fraction,certification_n,gamma,target_threshold,leakage_threshold,rule,deployed,selected_candidate,selected_method,selected_envelope_radius,external_contract_estimable,external_contract_satisfied,measured_external_contract_violation,procedurally_unsupported_deployment,support_mismatch_forced_abstention,confirmatory
learning_curve|CivilComments-WILDS|seed=12|fraction=0.5|gamma=1|tau=0.2|lambda=0.8,learning_curve,CivilComments-WILDS,12,0.5,3999,1.0,0.2,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,1.0617904663085938,True,True,False,False,False,True
learning_curve|CivilComments-WILDS|seed=12|fraction=0.5|gamma=1|tau=0.2|lambda=0.8,learning_curve,CivilComments-WILDS,12,0.5,3999,1.0,0.2,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,1.0617904663085938,True,True,False,False,False,True
learning_curve|CivilComments-WILDS|seed=12|fraction=0.5|gamma=1|tau=0.2|lambda=0.8,learning_curve,CivilComments-WILDS,12,0.5,3999,1.0,0.2,0.8,vera_balanced_iut,True,TaCo::components_removed=5,TaCo,1.0617904663085938,True,True,False,False,False,True
learning_curve|CivilComments-WILDS|seed=12|fraction=0.5|gamma=1|tau=0.2|lambda=0.8,learning_curve,CivilComments-WILDS,12,0.5,3999,1.0,0.2,0.8,vera_balanced_envelope,True,TaCo::components_removed=5,TaCo,1.0617904663085938,True,True,False,False,False,True
learning_curve|CivilComments-WILDS|seed=12|fraction=0.5|gamma=1|tau=0.2|lambda=0.8,learning_curve,CivilComments-WILDS,12,0.5,3999,1.0,0.2,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,1.0617904663085938,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.7,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.7,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.8,point_selection_balanced,True,RLACE::rank=1,RLACE,0.0,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.05,0.8,external_balanced_oracle,True,RLACE::rank=1,RLACE,0.0,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.7,point_selection_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.7,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.8,vera_balanced_iut,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,0.0,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.8,vera_balanced_envelope,True,INLP::rank=4,INLP,1.0113754272460938,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.1,0.8,external_balanced_oracle,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,0.0,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.7,point_selection_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.7,vera_balanced_iut,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.7,vera_balanced_envelope,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.7,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.8,vera_balanced_iut,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.8,vera_balanced_envelope,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
primary|CivilComments-WILDS|seed=12|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,CivilComments-WILDS,12,1.0,8000,1.0,0.2,0.8,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.7,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.7,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.8,point_selection_balanced,True,RLACE::rank=1,RLACE,0.0,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.05,0.8,external_balanced_oracle,True,RLACE::rank=1,RLACE,0.0,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.7,point_selection_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.7,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.8,vera_balanced_iut,True,INLP::rank=4,INLP,1.0113754272460938,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.8,vera_balanced_envelope,True,INLP::rank=4,INLP,1.0113754272460938,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.1,0.8,external_balanced_oracle,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,0.0,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.6,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,0.0,True,False,True,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.6,external_balanced_oracle,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.7,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.7,point_selection_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.7,vera_balanced_iut,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.7,vera_balanced_envelope,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.7,external_balanced_oracle,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.8,always_deploy_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
shifted_sensitivity|CivilComments-WILDS|seed=12|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,CivilComments-WILDS,12,1.0,8000,1.01,0.2,0.8,point_selection_balanced,True,TaCo::components_removed=5,TaCo,1.0628585815429688,True,True,False,False,False,True
